연번,호선,고유역번호(외부역코드),역명,승하차구분,수송연월,승하차인원수
2820,2,240,신촌,하차,Jun-22,95749
2821,2,241,이대,승차,Jun-22,38836
2822,2,241,이대,하차,Jun-22,40156
2823,2,242,아현,승차,Jun-22,51901
2824,2,242,아현,하차,Jun-22,51851
2825,2,243,충정로(경기대입구),승차,Jun-22,36618
2826,2,243,충정로(경기대입구),하차,Jun-22,36744
2827,2,244,용답,승차,Jun-22,14098
2828,2,244,용답,하차,Jun-22,13862
2829,2,245,신답,승차,Jun-22,7960
2830,2,245,신답,하차,Jun-22,8518
2831,2,246,신설동,승차,Jun-22,26574
2832,2,246,신설동,하차,Jun-22,28208
2833,2,247,도림천,승차,Jun-22,6812
2834,2,247,도림천,하차,Jun-22,7368
2835,2,248,양천구청,승차,Jun-22,40805
2836,2,248,양천구청,하차,Jun-22,41280
2837,2,249,신정네거리,승차,Jun-22,58154
2838,2,249,신정네거리,하차,Jun-22,59151
2839,2,250,용두(동대문구청),승차,Jun-22,18222
2840,2,250,용두(동대문구청),하차,Jun-22,19489
2841,3,309,지축,승차,Jun-22,22205
2842,3,309,지축,하차,Jun-22,21456
2843,3,310,구파발,승차,Jun-22,97628
2844,3,310,구파발,하차,Jun-22,94162
2845,3,311,연신내,승차,Jun-22,211476
2846,3,311,연신내,하차,Jun-22,205276
2847,3,312,불광,승차,Jun-22,116171
2848,3,312,불광,하차,Jun-22,128444
2849,3,313,녹번,승차,Jun-22,63312
2850,3,313,녹번,하차,Jun-22,62152
2851,3,314,홍제,승차,Jun-22,117137
2852,3,314,홍제,하차,Jun-22,115117
2853,3,315,무악재,승차,Jun-22,24876
2854,3,315,무악재,하차,Jun-22,26959
2855,3,316,독립문,승차,Jun-22,57347
2856,3,316,독립문,하차,Jun-22,57610
2857,3,317,경복궁(정부서울청사),승차,Jun-22,117433
2858,3,317,경복궁(정부서울청사),하차,Jun-22,130693
2859,3,318,안국,승차,Jun-22,89326
2860,3,318,안국,하차,Jun-22,87774
2861,3,319,종로3가,승차,Jun-22,46701
2862,3,319,종로3가,하차,Jun-22,53285
2863,3,320,을지로3가,승차,Jun-22,40975
2864,3,320,을지로3가,하차,Jun-22,38329
2865,3,322,동대입구,승차,Jun-22,32366
2866,3,322,동대입구,하차,Jun-22,35995
2867,3,323,약수,승차,Jun-22,66273
2868,3,323,약수,하차,Jun-22,63191
2869,3,324,금호,승차,Jun-22,46193
2870,3,324,금호,하차,Jun-22,45351
2871,3,325,옥수,승차,Jun-22,51758
2872,3,325,옥수,하차,Jun-22,51853
2873,3,326,압구정,승차,Jun-22,116826
2874,3,326,압구정,하차,Jun-22,114342
2875,3,327,신사,승차,Jun-22,57955
2876,3,327,신사,하차,Jun-22,57237
2877,3,328,잠원,승차,Jun-22,26728
2878,3,328,잠원,하차,Jun-22,25628
2879,3,329,고속터미널,승차,Jun-22,164650
2880,3,329,고속터미널,하차,Jun-22,157361
2881,3,330,교대(법원.검찰청),승차,Jun-22,61693
2882,3,330,교대(법원.검찰청),하차,Jun-22,36320
2883,3,331,남부터미널(예술의전당),승차,Jun-22,100530
2884,3,331,남부터미널(예술의전당),하차,Jun-22,102393
2885,3,332,양재(서초구청),승차,Jun-22,127952
2886,3,332,양재(서초구청),하차,Jun-22,129131
2887,3,333,매봉,승차,Jun-22,54983
2888,3,333,매봉,하차,Jun-22,51503
2889,3,334,도곡,승차,Jun-22,22642
2890,3,334,도곡,하차,Jun-22,21592
2891,3,335,대치,승차,Jun-22,56322
2892,3,335,대치,하차,Jun-22,54032
2893,3,336,학여울,승차,Jun-22,15277
2894,3,336,학여울,하차,Jun-22,15288
2895,3,337,대청,승차,Jun-22,48258
2896,3,337,대청,하차,Jun-22,46406
2897,3,338,일원,승차,Jun-22,52675
2898,3,338,일원,하차,Jun-22,52918
2899,3,339,수서,승차,Jun-22,83494
2900,3,339,수서,하차,Jun-22,82921
2901,3,340,가락시장,승차,Jun-22,64609
2902,3,340,가락시장,하차,Jun-22,63314
2903,3,341,경찰병원,승차,Jun-22,34862
2904,3,341,경찰병원,하차,Jun-22,36027
2905,3,342,오금,승차,Jun-22,24547
2906,3,342,오금,하차,Jun-22,23780
2907,4,409,당고개,승차,Jun-22,59544
2908,4,409,당고개,하차,Jun-22,58894
2909,4,410,상계,승차,Jun-22,94880
2910,4,410,상계,하차,Jun-22,93755
2911,4,411,노원,승차,Jun-22,71253
2912,4,411,노원,하차,Jun-22,70544
2913,4,412,창동,승차,Jun-22,162365
2914,4,412,창동,하차,Jun-22,168362
2915,4,413,쌍문,승차,Jun-22,132334
2916,4,413,쌍문,하차,Jun-22,130904
2917,4,414,수유(강북구청),승차,Jun-22,149787
2918,4,414,수유(강북구청),하차,Jun-22,150465
2919,4,415,미아(서울사이버대학),승차,Jun-22,86836
2920,4,415,미아(서울사이버대학),하차,Jun-22,88624
2921,4,416,미아사거리,승차,Jun-22,145275
2922,4,416,미아사거리,하차,Jun-22,145153
2923,4,417,길음,승차,Jun-22,96568
2924,4,417,길음,하차,Jun-22,96874
2925,4,418,성신여대입구(돈암),승차,Jun-22,68674
2926,4,418,성신여대입구(돈암),하차,Jun-22,66940
2927,4,419,한성대입구(삼선교),승차,Jun-22,60272
2928,4,419,한성대입구(삼선교),하차,Jun-22,59291
2929,4,420,혜화,승차,Jun-22,97865
2930,4,420,혜화,하차,Jun-22,97842
2931,4,421,동대문,승차,Jun-22,131193
2932,4,421,동대문,하차,Jun-22,126245
2933,4,422,동대문역사문화공원(DDP),승차,Jun-22,46413
2934,4,422,동대문역사문화공원(DDP),하차,Jun-22,40840
2935,4,423,충무로,승차,Jun-22,92641
2936,4,423,충무로,하차,Jun-22,94992
2937,4,424,명동,승차,Jun-22,50489
2938,4,424,명동,하차,Jun-22,52249
2939,4,425,회현(남대문시장),승차,Jun-22,171299
2940,4,425,회현(남대문시장),하차,Jun-22,171414
2941,4,426,서울역,승차,Jun-22,29537
2942,4,426,서울역,하차,Jun-22,39349
2943,4,427,숙대입구(갈월),승차,Jun-22,41440
2944,4,427,숙대입구(갈월),하차,Jun-22,38241
2945,4,428,삼각지,승차,Jun-22,20932
2946,4,428,삼각지,하차,Jun-22,22872
2947,4,429,신용산,승차,Jun-22,43095
2948,4,429,신용산,하차,Jun-22,44745
2949,4,430,이촌(국립중앙박물관),승차,Jun-22,47892
2950,4,430,이촌(국립중앙박물관),하차,Jun-22,48581
2951,4,431,동작(현충원),승차,Jun-22,16327
2952,4,431,동작(현충원),하차,Jun-22,15572
2953,4,432,총신대입구(이수),승차,Jun-22,128519
2954,4,432,총신대입구(이수),하차,Jun-22,134825
2955,4,433,사당,승차,Jun-22,82735
2956,4,433,사당,하차,Jun-22,83571
2957,4,434,남태령,승차,Jun-22,7534
2958,4,434,남태령,하차,Jun-22,7074
2959,5,2511,방화,승차,Jun-22,40808
2960,5,2511,방화,하차,Jun-22,40029
2961,5,2512,개화산,승차,Jun-22,31317
2962,5,2512,개화산,하차,Jun-22,31715
2963,5,2513,김포공항,승차,Jun-22,27722
2964,5,2513,김포공항,하차,Jun-22,30628
2965,5,2514,송정,승차,Jun-22,41694
2966,5,2514,송정,하차,Jun-22,40585
2967,5,2515,마곡,승차,Jun-22,31271
2968,5,2515,마곡,하차,Jun-22,30102
2969,5,2516,발산,승차,Jun-22,74484
2970,5,2516,발산,하차,Jun-22,72928
2971,5,2517,우장산,승차,Jun-22,75468
2972,5,2517,우장산,하차,Jun-22,78048
2973,5,2518,화곡,승차,Jun-22,116245
2974,5,2518,화곡,하차,Jun-22,112111
2975,5,2519,까치산,승차,Jun-22,125072
2976,5,2519,까치산,하차,Jun-22,125824
2977,5,2520,신정(은행정),승차,Jun-22,51788
2978,5,2520,신정(은행정),하차,Jun-22,51296
2979,5,2521,목동,승차,Jun-22,66629
2980,5,2521,목동,하차,Jun-22,67012
2981,5,2522,오목교(목동운동장앞),승차,Jun-22,68553
2982,5,2522,오목교(목동운동장앞),하차,Jun-22,68195
2983,5,2523,양평,승차,Jun-22,22350
2984,5,2523,양평,하차,Jun-22,22108
2985,5,2524,영등포구청,승차,Jun-22,15980
2986,5,2524,영등포구청,하차,Jun-22,15461
2987,5,2525,영등포시장,승차,Jun-22,59040
2988,5,2525,영등포시장,하차,Jun-22,60646
2989,5,2526,신길,승차,Jun-22,8747
2990,5,2526,신길,하차,Jun-22,9086
2991,5,2527,여의도,승차,Jun-22,39132
2992,5,2527,여의도,하차,Jun-22,37165
2993,5,2528,여의나루,승차,Jun-22,25252
2994,5,2528,여의나루,하차,Jun-22,24526
2995,5,2529,마포,승차,Jun-22,50589
2996,5,2529,마포,하차,Jun-22,50357
2997,5,2530,공덕,승차,Jun-22,36451
2998,5,2530,공덕,하차,Jun-22,34214
2999,5,2531,애오개,승차,Jun-22,30383
3000,5,2531,애오개,하차,Jun-22,29947
3001,5,2532,충정로(경기대입구),승차,Jun-22,10948
3002,5,2532,충정로(경기대입구),하차,Jun-22,11558
3003,5,2533,서대문,승차,Jun-22,50615
3004,5,2533,서대문,하차,Jun-22,47177
3005,5,2534,광화문(세종문화회관),승차,Jun-22,63431
3006,5,2534,광화문(세종문화회관),하차,Jun-22,62039
3007,5,2535,종로3가,승차,Jun-22,81338
3008,5,2535,종로3가,하차,Jun-22,83427
3009,5,2536,을지로4가,승차,Jun-22,35099
3010,5,2536,을지로4가,하차,Jun-22,35055
3011,5,2537,동대문역사문화공원(DDP),승차,Jun-22,6511
3012,5,2537,동대문역사문화공원(DDP),하차,Jun-22,7484
3013,5,2538,청구,승차,Jun-22,20470
3014,5,2538,청구,하차,Jun-22,16261
3015,5,2539,신금호,승차,Jun-22,31677
3016,5,2539,신금호,하차,Jun-22,35691
3017,5,2540,행당,승차,Jun-22,40717
3018,5,2540,행당,하차,Jun-22,36766
3019,5,2541,왕십리(성동구청),승차,Jun-22,18538
3020,5,2541,왕십리(성동구청),하차,Jun-22,18571
3021,5,2542,마장,승차,Jun-22,31721
3022,5,2542,마장,하차,Jun-22,30746
3023,5,2543,답십리,승차,Jun-22,64943
3024,5,2543,답십리,하차,Jun-22,62539
3025,5,2544,장한평,승차,Jun-22,72066
3026,5,2544,장한평,하차,Jun-22,73760
3027,5,2545,군자(능동),승차,Jun-22,31960
3028,5,2545,군자(능동),하차,Jun-22,33718
3029,5,2546,아차산(어린이대공원후문),승차,Jun-22,80677
3030,5,2546,아차산(어린이대공원후문),하차,Jun-22,78971
3031,5,2547,광나루(장신대),승차,Jun-22,59562
3032,5,2547,광나루(장신대),하차,Jun-22,57347
3033,5,2548,천호(풍납토성),승차,Jun-22,108133
3034,5,2548,천호(풍납토성),하차,Jun-22,111489
3035,5,2549,강동,승차,Jun-22,90478
3036,5,2549,강동,하차,Jun-22,88940
3037,5,2550,길동,승차,Jun-22,60646
3038,5,2550,길동,하차,Jun-22,62191
3039,5,2551,굽은다리(강동구민회관앞),승차,Jun-22,59653
3040,5,2551,굽은다리(강동구민회관앞),하차,Jun-22,55684
3041,5,2552,명일,승차,Jun-22,58753
3042,5,2552,명일,하차,Jun-22,61348
3043,5,2553,고덕,승차,Jun-22,57734
3044,5,2553,고덕,하차,Jun-22,56981
3045,5,2554,상일동,승차,Jun-22,75060
3046,5,2554,상일동,하차,Jun-22,72257
3047,5,2555,둔촌동,승차,Jun-22,51650
3048,5,2555,둔촌동,하차,Jun-22,52387
3049,5,2556,올림픽공원(한국체대),승차,Jun-22,32324
3050,5,2556,올림픽공원(한국체대),하차,Jun-22,29150
3051,5,2557,방이,승차,Jun-22,39475
3052,5,2557,방이,하차,Jun-22,39185
3053,5,2558,오금,승차,Jun-22,16566
3054,5,2558,오금,하차,Jun-22,16307
3055,5,2559,개롱,승차,Jun-22,39619
3056,5,2559,개롱,하차,Jun-22,41153
3057,5,2560,거여,승차,Jun-22,51966
3058,5,2560,거여,하차,Jun-22,50735
3059,5,2561,마천,승차,Jun-22,45007
3060,5,2561,마천,하차,Jun-22,47086
3061,5,2562,강일,승차,Jun-22,27485
3062,5,2562,강일,하차,Jun-22,27399
3063,5,2563,미사,승차,Jun-22,62291
3064,5,2563,미사,하차,Jun-22,62607
3065,5,2564,하남풍산,승차,Jun-22,21083
3066,5,2564,하남풍산,하차,Jun-22,20823
3067,5,2565,하남시청(덕풍·신장),승차,Jun-22,53792
3068,5,2565,하남시청(덕풍·신장),하차,Jun-22,55670
3069,5,2566,하남검단산,승차,Jun-22,40497
3070,5,2566,하남검단산,하차,Jun-22,40087
3071,6,2611,응암,승차,Jun-22,93391
3072,6,2611,응암,하차,Jun-22,92465
3073,6,2612,역촌,승차,Jun-22,26028
3074,6,2612,역촌,하차,Jun-22,25939
3075,6,2613,불광,승차,Jun-22,33924
3076,6,2613,불광,하차,Jun-22,28084
3077,6,2614,독바위,승차,Jun-22,16002
3078,6,2614,독바위,하차,Jun-22,20278
3079,6,2616,구산,승차,Jun-22,40329
3080,6,2616,구산,하차,Jun-22,42830
3081,6,2617,새절(신사),승차,Jun-22,70429
3082,6,2617,새절(신사),하차,Jun-22,70964
3083,6,2618,증산(명지대앞),승차,Jun-22,56989
3084,6,2618,증산(명지대앞),하차,Jun-22,57820
3085,6,2619,디지털미디어시티,승차,Jun-22,46058
3086,6,2619,디지털미디어시티,하차,Jun-22,46390
3087,6,2620,월드컵경기장(성산),승차,Jun-22,47308
3088,6,2620,월드컵경기장(성산),하차,Jun-22,46801
3089,6,2621,마포구청,승차,Jun-22,58673
3090,6,2621,마포구청,하차,Jun-22,52961
3091,6,2622,망원,승차,Jun-22,63335
3092,6,2622,망원,하차,Jun-22,65923
3093,6,2623,합정,승차,Jun-22,32484
3094,6,2623,합정,하차,Jun-22,29857
3095,6,2624,상수,승차,Jun-22,17115
3096,6,2624,상수,하차,Jun-22,17428
3097,6,2625,광흥창(서강),승차,Jun-22,42713
3098,6,2625,광흥창(서강),하차,Jun-22,42120
3099,6,2626,대흥(서강대앞),승차,Jun-22,40083
3100,6,2626,대흥(서강대앞),하차,Jun-22,39770
3101,6,2627,공덕,승차,Jun-22,60436
3102,6,2627,공덕,하차,Jun-22,56526
3103,6,2628,효창공원앞,승차,Jun-22,30771
3104,6,2628,효창공원앞,하차,Jun-22,28480
3105,6,2629,삼각지,승차,Jun-22,16024
3106,6,2629,삼각지,하차,Jun-22,12185
3107,6,2630,녹사평(용산구청),승차,Jun-22,14564
3108,6,2630,녹사평(용산구청),하차,Jun-22,14008
3109,6,2631,이태원,승차,Jun-22,24723
3110,6,2631,이태원,하차,Jun-22,25855
3111,6,2632,한강진,승차,Jun-22,12247
3112,6,2632,한강진,하차,Jun-22,12119
3113,6,2633,버티고개,승차,Jun-22,11646
3114,6,2633,버티고개,하차,Jun-22,13788
3115,6,2634,약수,승차,Jun-22,19203
3116,6,2634,약수,하차,Jun-22,18563
3117,6,2635,청구,승차,Jun-22,15089
3118,6,2635,청구,하차,Jun-22,17253
3119,6,2636,신당,승차,Jun-22,29679
3120,6,2636,신당,하차,Jun-22,29318
3121,6,2637,동묘앞,승차,Jun-22,53750
3122,6,2637,동묘앞,하차,Jun-22,49897
3123,6,2638,창신,승차,Jun-22,14928
3124,6,2638,창신,하차,Jun-22,14262
3125,6,2639,보문,승차,Jun-22,24481
3126,6,2639,보문,하차,Jun-22,23315
3127,6,2640,안암(고대병원앞),승차,Jun-22,27475
3128,6,2640,안암(고대병원앞),하차,Jun-22,26669
3129,6,2641,고려대(종암),승차,Jun-22,26848
3130,6,2641,고려대(종암),하차,Jun-22,26845
3131,6,2642,월곡(동덕여대),승차,Jun-22,56036
3132,6,2642,월곡(동덕여대),하차,Jun-22,55871
3133,6,2643,상월곡(한국과학기술연구원),승차,Jun-22,31729
3134,6,2643,상월곡(한국과학기술연구원),하차,Jun-22,31224
3135,6,2644,돌곶이,승차,Jun-22,47018
3136,6,2644,돌곶이,하차,Jun-22,45997
3137,6,2645,석계,승차,Jun-22,60861
3138,6,2645,석계,하차,Jun-22,61480
3139,6,2646,태릉입구,승차,Jun-22,24709
3140,6,2646,태릉입구,하차,Jun-22,25397
3141,6,2647,화랑대(서울여대입구),승차,Jun-22,37396
3142,6,2647,화랑대(서울여대입구),하차,Jun-22,34174
3143,6,2648,봉화산(서울의료원),승차,Jun-22,38990
3144,6,2648,봉화산(서울의료원),하차,Jun-22,39038
3145,7,2711,장암,승차,Jun-22,8595
3146,7,2711,장암,하차,Jun-22,6249
3147,7,2712,도봉산,승차,Jun-22,41816
3148,7,2712,도봉산,하차,Jun-22,58844
3149,7,2713,수락산,승차,Jun-22,80195
3150,7,2713,수락산,하차,Jun-22,81490
3151,7,2714,마들,승차,Jun-22,69241
3152,7,2714,마들,하차,Jun-22,68613
3153,7,2715,노원,승차,Jun-22,95425
3154,7,2715,노원,하차,Jun-22,96555
3155,7,2716,중계,승차,Jun-22,67960
3156,7,2716,중계,하차,Jun-22,65943
3157,7,2717,하계,승차,Jun-22,82313
3158,7,2717,하계,하차,Jun-22,80655
3159,7,2718,공릉(서울과학기술대),승차,Jun-22,55635
3160,7,2718,공릉(서울과학기술대),하차,Jun-22,56341
3161,7,2719,태릉입구,승차,Jun-22,36288
3162,7,2719,태릉입구,하차,Jun-22,33583
3163,7,2720,먹골,승차,Jun-22,51721
3164,7,2720,먹골,하차,Jun-22,52696
3165,7,2721,중화,승차,Jun-22,49864
3166,7,2721,중화,하차,Jun-22,50397
3167,7,2722,상봉(시외버스터미널),승차,Jun-22,57074
3168,7,2722,상봉(시외버스터미널),하차,Jun-22,54481
3169,7,2723,면목,승차,Jun-22,75714
3170,7,2723,면목,하차,Jun-22,78584
3171,7,2724,사가정,승차,Jun-22,79927
3172,7,2724,사가정,하차,Jun-22,79751
3173,7,2725,용마산(용마폭포공원),승차,Jun-22,27383
3174,7,2725,용마산(용마폭포공원),하차,Jun-22,29865
3175,7,2726,중곡,승차,Jun-22,47126
3176,7,2726,중곡,하차,Jun-22,47841
3177,7,2727,군자(능동),승차,Jun-22,63636
3178,7,2727,군자(능동),하차,Jun-22,55238
3179,7,2728,어린이대공원(세종대),승차,Jun-22,32795
3180,7,2728,어린이대공원(세종대),하차,Jun-22,33051
3181,7,2729,건대입구,승차,Jun-22,43532
3182,7,2729,건대입구,하차,Jun-22,40039
3183,7,2730,뚝섬유원지,승차,Jun-22,38227
3184,7,2730,뚝섬유원지,하차,Jun-22,38125
3185,7,2731,청담,승차,Jun-22,64078
3186,7,2731,청담,하차,Jun-22,61502
3187,7,2732,강남구청,승차,Jun-22,41771
3188,7,2732,강남구청,하차,Jun-22,42694
3189,7,2733,학동,승차,Jun-22,49485
3190,7,2733,학동,하차,Jun-22,46873
3191,7,2734,논현,승차,Jun-22,36946
3192,7,2734,논현,하차,Jun-22,36999
3193,7,2735,반포,승차,Jun-22,29711
3194,7,2735,반포,하차,Jun-22,28604
3195,7,2736,고속터미널,승차,Jun-22,63526
3196,7,2736,고속터미널,하차,Jun-22,55188
3197,7,2737,내방,승차,Jun-22,57037
3198,7,2737,내방,하차,Jun-22,55320
3199,7,2738,이수,승차,Jun-22,66639
3200,7,2738,이수,하차,Jun-22,63318
3201,7,2739,남성,승차,Jun-22,59043
3202,7,2739,남성,하차,Jun-22,58462
3203,7,2740,숭실대입구(살피재),승차,Jun-22,51178
3204,7,2740,숭실대입구(살피재),하차,Jun-22,53407
